ham	Y de asking like this.
ham	Orh i tot u say she now still dun believe.
ham	Sorry light turned green, I meant another friend wanted  &lt;#&gt;  worth but he may not be around
ham	I was at bugis juz now wat... But now i'm walking home oredi... Ü so late then reply... I oso saw a top dat i like but din buy... Where r ü now? 
ham	Reading gud habit.. Nan bari hudgi yorge pataistha ertini kano:-)
ham	If e timing can, then i go w u lor...
ham	I'm e person who's doing e sms survey...
ham	Sorry, I'll call later
ham	Now u sound like manky scouse boy steve,like! I is travelling on da bus home.wot has u inmind 4 recreation dis eve?
ham	The evo. I just had to download flash. Jealous?
ham	7 at esplanade.. Do ü mind giving me a lift cos i got no car today..
ham	Aight, I'll text you when I'm back
ham	"EY! CALM DOWNON THEACUSATIONS.. ITXT U COS IWANA KNOW WOTU R DOIN AT THEW/END... HAVENTCN U IN AGES..RING ME IF UR UP4 NETHING SAT.LOVE J XXX."
ham	Well, I was about to give up cos they all said no they didn‘t do one nighters. I persevered and found one but it is very cheap so i apologise in advance. It is just somewhere to sleep isnt it?
ham	Vikky, come around  &lt;TIME&gt; ..
ham	Yup. Anything lor, if u dun wan it's ok...
ham	Sac will score big hundred.he is set batsman:-)
ham	Lol they were mad at first but then they woke up and gave in.
ham	Shuhui has bought ron's present it's a swatch watch...
ham	Men always needs a beautiful, intelligent, caring, loving, adjustable, cooperative wife. But the law allows only one wife....
ham	I hate when she does this. She turns what should be a fun shopping trip into an annoying day of how everything would look in her house.
ham	Ha ha - had popped down to the loo when you hello-ed me. Hello!
ham	Goodmorning, Today i am late for  &lt;#&gt; min.
ham	Yes. Nigh you cant aha.
ham	As if i wasn't having enough trouble sleeping.
ham	I always chat with you. In fact i need money can you raise me?
ham	Xy trying smth now. U eat already? We havent...
ham	1. Tension face 2. Smiling face 3. Waste face 4. Innocent face 5.Terror face 6.Cruel face 7.Romantic face 8.Lovable face 9.decent face  &lt;#&gt; .joker face.
ham	I am on the way to ur home
ham	* Will be september by then!
ham	It certainly puts things into perspective when something like this happens
ham	The beauty of life is in next second.. which hides thousands of secrets. I wish every second will be wonderful in ur life...!! gud n8
ham	Storming msg: Wen u lift d phne, u say "HELLO" Do u knw wt is d real meaning of HELLO?? . . . It's d name of a girl..! . . . Yes.. And u knw who is dat girl?? "Margaret Hello" She is d girlfrnd f Grahmbell who invnted telphone... . . . . Moral:One can 4get d name of a person, bt not his girlfrnd... G o o d n i g h t . . .@
ham	I am back. Bit long cos of accident on a30. Had to divert via wadebridge.I had a brilliant weekend thanks. Speak soon. Lots of love
ham	THATS ALRITE GIRL, U KNOW GAIL IS NEVA WRONG!!TAKE CARE SWEET AND DONT WORRY.C U L8TR HUN!LOVE Yaxxx
ham	Easy ah?sen got selected means its good..
ham	Yup he msg me: is tat yijue? Then i tot it's my group mate cos we meeting today mah... I'm askin if ü leaving earlier or wat mah cos mayb ü haf to walk v far...
ham	it's still not working. And this time i also tried adding zeros. That was the savings. The checking is  &lt;#&gt; 
ham	Yar lor... Keep raining non stop... Or u wan 2 go elsewhere?
ham	Water logging in desert. Geoenvironmental implications.
ham	Ü dun need to pick ur gf?
ham	Do you know why god created gap between your fingers..? So that, One who is made for you comes &amp; fills those gaps by holding your hand with LOVE..!
ham	Every monday..nxt week vl be completing..
ham	Mm that time you dont like fun
ham	Its a great day. Do have yourself a beautiful one.
ham	Same here, but I consider walls and bunkers and shit important just because I never play on peaceful but I guess your place is high enough that it don't matter
ham	All was well until slightly disastrous class this pm with my fav darlings! Hope day off ok. Coffee wld be good as can't stay late tomorrow. Same time + place as always?
ham	Good morning princess! How are you?
ham	Okay. No no, just shining on. That was meant to be signing, but that sounds better.
ham	The word "Checkmate" in chess comes from the Persian phrase "Shah Maat" which means; "the king is dead.." Goodmorning.. Have a good day..:)
ham	Who's there say hi to our drugdealer
ham	Go until jurong point, crazy.. Available only in bugis n great world la e buffet... Cine there got amore wat...
ham	WOT U WANNA DO THEN MISSY?
ham	Huh i cant thk of more oredi how many pages do we have?
ham	I'm back &amp; we're packing the car now, I'll let you know if there's room
ham	Cramps stopped. Going back to sleep
ham	I prefer my free days... Tues, wed, fri oso can... Ü ask those workin lor...
ham	K do I need a login or anything
ham	Yun buying... But school got offer 2000 plus only...
ham	My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!
ham	Hey mr whats the name of that bill brison book the one about language and words 
ham	"Hey sorry I didntgive ya a a bellearlier hunny,just been in bedbut mite go 2 thepub l8tr if uwana mt up?loads a luv Jenxxx."
ham	Yo come over carlos will be here soon
ham	Its  &lt;#&gt; k here oh. Should i send home for sale.
ham	Sure! I am driving but will reach my destination soon.
ham	what are your new years plans?
ham	Eat at old airport road... But now 630 oredi... Got a lot of pple...
ham	Yo, call me when you get the chance, a friend of mine wanted me to ask you about a big order
ham	No wonder... Cos i dun rem seeing a silver car... But i thk i saw a black one...
ham	Actually i'm waiting for 2 weeks when they start putting ad.
ham	Once a fishrman woke early in d mrng. It was very dark. He waited a while &amp; found a sack ful of stones. He strtd throwin thm in2 d sea 2 pass time. Atlast he had jus 1stone, sun rose up &amp; he found out tht those r nt stones, those were diamonds. Moral:"Dont wake up early in d mrng'' GOOD night
ham	Oh really?? Did you make it on air? What's your talent?
ham	Princess, i like to make love  &lt;#&gt;  times per night. Hope thats not a problem!
ham	Dunno i juz askin cos i got a card got 20% off 4 a salon called hair sense so i tot it's da one ü cut ur hair. 
ham	You have registered Sinco as Payee. Log in at icicibank.com and enter URN  &lt;#&gt;  to confirm. Beware of frauds. Do NOT share or disclose URN to anyone.
ham	I'll probably be around mu a lot
ham	Did u fix the teeth?if not do it asap.ok take care.
ham	Good morning, my Love ... I go to sleep now and wish you a great day full of feeling better and opportunity ... You are my last thought babe, I LOVE YOU *kiss*
ham	I didnt get ur full msg..sometext is missing, send it again
ham	That's cause your old. I live to be high.
ham	Haha... Hope ü can hear the receipt sound... Gd luck!
ham	If you're still up, maybe leave the credit card so I can get gas when I get back like he told me to
ham	I'm not sure if its still available though
ham	K:)k:)good:)study well.
ham	Can ü all decide faster cos my sis going home liao..
ham	S..antha num corrct dane
ham	Lol its ok I didn't remember til last nite
ham	Sorry, got a late start, we're on the way
ham	Dear,Me at cherthala.in case u r coming cochin pls call bfore u start.i shall also reach accordingly.or tell me which day u r coming.tmorow i am engaged ans its holiday.
ham	Ok lor wat time ü finish?
ham	Er yeah, i will b there at 15:26, sorry! Just tell me which pub/cafe to sit in and come wen u can
ham	Imagine Life WITHOUT ME... see.. How fast u are searching me?Don't worry.. l'm always there To disturb U.. Goodnoon..:)
ham	Nt yet chikku..simple habba..hw abt u?
ham	Where r e meeting tmr?
ham	Must come later.. I normally bathe him in da afternoon mah..
ham	What's up my own oga. Left my phone at home and just saw ur messages. Hope you are good. Have a great weekend.
ham	It's justbeen overa week since we broke up and already our brains are going to mush!
ham	Cant believe i said so many things to you this morning when all i really wanted to say was good morning, i love you! Have a beautiful morning. See you in the library later.
ham	She was supposed to be but couldn't make it, she's still in town though
ham	If you are not coughing then its nothing
ham	House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..understand?
ham	Are you planning to come chennai?
ham	You got called a tool?
ham	Sorry, I'll call later
ham	I called but no one pick up e phone. I ask both of them already they said ok.
ham	NEFT Transaction with reference number  &lt;#&gt;  for Rs. &lt;DECIMAL&gt;  has been credited to the beneficiary account on  &lt;#&gt;  at  &lt;TIME&gt; : &lt;#&gt;
ham	Yes princess! I want to please you every night. Your wish is my command...
ham	Geeeee ... I love you so much I can barely stand it
ham	How long does it take to get it.
ham	Great! So what attracts you to the brothas?
ham	I'm at bruce &amp; fowler now but I'm in my mom's car so I can't park (long story)
ham	Oh Howda gud gud.. Mathe en samachara chikku:-)
ham	Ic. There are a lotta childporn cars then.
ham	Dear, take care. I am just reaching home.love u a lot.
ham	Wat u doing there?
ham	Your bill at 3 is £33.65 so thats not bad!
ham	I‘ve got some salt, you can rub it in my open wounds if you like!
ham	Ok k..sry i knw 2 siva..tats y i askd..
ham	Tired. I haven't slept well the past few nights.
ham	R u here yet? I'm wearing blue shirt n black pants.
ham	Get the door, I'm here
ham	Hi..i got the money da:)
ham	If u sending her home first it's ok lor. I'm not ready yet.
ham	Raji..pls do me a favour. Pls convey my Birthday wishes to Nimya. Pls. Today is her birthday.
ham	Come by our room at some point so we can iron out the plan for this weekend
ham	Ok then u tell me wat time u coming later lor.
ham	Hi dear we saw dear. We both are happy. Where you my battery is low
ham	G says you never answer your texts, confirm/deny
ham	Oh...i asked for fun. Haha...take care. ü
ham	Not course. Only maths one day one chapter with in one month we can finish.
ham	Your brother is a genius
ham	Hope you are feeling great. Pls fill me in. Abiola
ham	Hello. They are going to the village pub at 8 so either come here or there accordingly. Ok?
ham	Honey boo I'm missing u.
ham	Yo chad which gymnastics class do you wanna take? The site says Christians class is full..
ham	Hi, Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com
ham	Mm you ask him to come its enough :-)
ham	Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it...
ham	If You mean the website. Yes.
ham	Oh... Icic... K lor, den meet other day...
ham	Omw back to tampa from west palm, you hear what happened?
ham	Tomorrow i am not going to theatre. . . So i can come wherever u call me. . . Tell me where and when to come tomorrow
ham	The guy did some bitching but I acted like i'd be interested in buying something else next week and he gave it to us for free
ham	I just lov this line: "Hurt me with the truth, I don't mind,i wil tolerat.bcs ur my someone..... But, Never comfort me with a lie" gud ni8 and sweet dreams
ham	No need to buy lunch for me.. I eat maggi mee..
ham	I hope you that's the result of being consistently intelligent and kind. Start asking him about practicum links and keep your ears open and all the best. ttyl
ham	We got a divorce. Lol. She.s here
ham	Dont pick up d call when something important is There to tell. Hrishi
ham	Do you think i can move  &lt;#&gt;  in a week
ham	Yes.. now only saw your message..
ham	Don't worry though, I understand how important it is that I be put in my place with a poorly thought out punishment in the face of the worst thing that has ever happened to me. Brb gonna go kill myself
ham	Dont know supports ass and srt i thnk. I think ps3 can play through usb too
ham	And now electricity just went out fml.
ham	"SHIT BABE.. THASA BIT MESSED UP.YEH, SHE SHUDVETOLD U. DID URGRAN KNOW?NEWAY, ILLSPEAK 2 U2MORO WEN IM NOT ASLEEP..."
ham	Jus telling u dat i'll b leaving 4 shanghai on 21st instead so we'll haf more time 2 meet up cya...
ham	Are you this much buzy
ham	U can call now...
ham	Kay... Since we are out already 
ham	Wat r u doing now?
ham	What u mean u almost done? Done wif sleeping? But i tot u going to take a nap.. Yup i send her liao so i'm picking her up at ard 4 smth lor..
ham	I will come to ur home now
ham	As usual..iam fine, happy &amp; doing well..:)
ham	I've not called you in a while. This is hoping it was l8r malaria and that you know that we miss you guys. I miss Bani big, so pls give her my love especially. Have a great day.
ham	Those ducking chinchillas
ham	I'm still pretty weak today .. Bad day ?
ham	X course it 2yrs. Just so her messages on messenger lik you r sending me
ham	But i dint slept in afternoon.
ham	Ok. She'll be ok. I guess
ham	I have 2 sleeping bags, 1 blanket and paper and  phone details. Anything else?
ham	Nite nite pocay wocay luv u more than n e thing 4eva I promise ring u 2morrowxxxx
ham	Good afternoon starshine! How's my boytoy? Does he crave me yet? Ache to fuck me ? *sips cappuccino* I miss you babe *teasing kiss*
ham	LOOK AT AMY URE A BEAUTIFUL, INTELLIGENT WOMAN AND I LIKE U A LOT. I KNOW U DONT LIKE ME LIKE THAT SO DONT WORRY.
ham	Hello! How's you and how did saturday go? I was just texting to see if you'd decided to do anything tomo. Not that i'm trying to invite myself or anything!
ham	Great to hear you are settling well. So what's happenin wit ola?
ham	Am not working but am up to eyes in philosophy so will text u later when a bit more free for chat...
ham	see, i knew giving you a break a few times woul lead to you always wanting to miss curfew. I was gonna gibe you 'til one, but a MIDNIGHT movie is not gonna get out til after 2. You need to come home. You need to getsleep and, if anything, you need to b studdying ear training.
ham	Hey whats up? U sleeping all morning?
ham	Just normal only here :)
ham	My sister going to earn more than me da.
ham	No other Valentines huh? The proof is on your fb page. Ugh I'm so glad I really DIDN'T watch your rupaul show you TOOL!
ham	Sorry my roommates took forever, it ok if I come by now?
ham	Hurry up, I've been weed-deficient for like three days
ham	Wow. I never realized that you were so embarassed by your accomodations. I thought you liked it, since i was doing the best i could and you always seemed so happy about "the cave". I'm sorry I didn't and don't have more to give. I'm sorry i offered. I'm sorry your room was so embarassing.
ham	After my work ah... Den 6 plus lor... U workin oso rite... Den go orchard lor, no other place to go liao...
ham	Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, being 'SIMPLE' is very difficult.. Gud nte.:-
ham	Sos! Any amount i can get pls.
ham	K:)k..its good:)when are you going?
ham	Not yet. Just i'd like to keep in touch and it will be the easiest way to do that from barcelona. By the way how ru and how is the house?
ham	K...k:)why cant you come here and search job:)
ham	What do you do, my dog ? Must I always wait till the end of your day to have word from you ? Did you run out of time on your cell already?
ham	U wake up already? Wat u doing? U picking us up later rite? I'm taking sq825, reaching ard 7 smth 8 like dat. U can check e arrival time. C ya soon...
ham	What should i eat fo lunch senor
ham	But i'm really really broke oh. No amount is too small even  &lt;#&gt; 
ham	He says hi and to get your ass back to south tampa (preferably at a kegger)
ham	Ok but tell me half an hr b4 u come i need 2 prepare.
ham	I uploaded mine to Facebook
ham	Mmmm ... Fuck ... Not fair ! You know my weaknesses ! *grins* *pushes you to your knee's* *exposes my belly and pulls your head to it* Don't forget ... I know yours too *wicked smile*
ham	Wait that's still not all that clear, were you not sure about me being sarcastic or that that's why x doesn't want to live with us
ham	Stupid.its not possible
ham	Oh oh... Wasted... Den muz chiong on sat n sun liao...
ham	Good afternoon, my love. How goes your day ? What are you up to ? I woke early and am online waiting for you ... Hmmm ... Italian boy is online I see . *grins*
ham	Have you emigrated or something? Ok maybe 5.30 was a bit hopeful...
ham	Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..
ham	No need to say anything to me. I know i am an outsider
ham	As per your request 'Melle Melle (Oru Minnaminunginte Nurungu Vettam)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune
ham	Which channel:-):-):):-).
ham	Rofl betta invest in some  anti aging products
ham	Sorry, I'll call later
ham	I've got it down to a tea. not sure which flavour
ham	yeah sure thing mate haunt got all my stuff sorted but im going sound anyway promoting hex for .by the way who is this? dont know number. Joke
ham	Yalru lyfu astne chikku.. Bt innu mundhe lyf ali halla ke bilo (marriage)program edhae, so lyf is nt yet ovr chikku..ali vargu lyfu meow meow:-D
ham	Where are you?when wil you reach here?
ham	Haha awesome, I might need to take you up on that, what you doin tonight?
ham	From 5 to 2 only my work timing.
ham	Hey i booked the kb on sat already... what other lessons are we going for ah? Keep your sat night free we need to meet and confirm our lodging 
ham	Tick, tick, tick ... Babe
ham	Meeting u is my work. . . Tel me when shall i do my work tomorrow
ham	Can ü send me a copy of da report?
ham	I'm there and I can see you, but you can't see me ? Maybe you should reboot ym ? I seen the buzz
ham	Bloody hell, cant believe you forgot my surname Mr . Ill give u a clue, its spanish and begins with m... 
ham	Ok
ham	Oh k.i think most of wi and nz players unsold.
ham	Good stuff, will do.
ham	Do you like Italian food?
ham	I'm ok wif it cos i like 2 try new things. But i scared u dun like mah. Cos u said not too loud.
ham	When you are big..| God will bring success.
ham	I'm at work. Please call
ham	Hey sexy buns! What of that day? No word from you this morning on YM ... :-( ... I think of you
ham	Jus finished avatar nigro
ham	I'm putting it on now. It should be ready for  &lt;TIME&gt; 
ham	Can not use foreign stamps in this country. Good lecture .
ham	Do u ever get a song stuck in your head for no reason and it won't go away til u listen to it like 5 times?
ham	Think you sent the text to the home phone. That cant display texts. If you still want to send it his number is
ham	I got a call from a landline number. . . I am asked to come to anna nagar . . . I will go in the afternoon
ham	You have come into my life and brought the sun ..Shiny down on me, warming my heart. Putting a constant smile on my face ... Making me feel loved and cared for
ham	Ok. No wahala. Just remember that a friend in need ...
ham	He says he'll give me a call when his friend's got the money but that he's definitely buying before the end of the week
ham	, im .. On the snowboarding trip. I was wondering if your planning to get everyone together befor we go..a meet and greet kind of affair? Cheers, 
ham	I borrow ur bag ok.
ham	I just made some payments so dont have that much. Sorry. Would you want it fedex or the other way.
ham	I know you mood off today
ham	Reverse is cheating. That is not mathematics.
ham	Any pain on urination any thing else?
ham	Thanx but my birthday is over already.
ham	The guy at the car shop who was flirting with me got my phone number from the paperwork and called and texted me. I'm nervous because of course now he may have my address. Should i call his boss and tell him, knowing this may get him fired?
ham	S...from the training manual it show there is no tech process:)its all about password reset and troubleshooting:)
ham	Sorry, I'll call later
ham	How much u trying to get?
ham	Yo theres no class tmrw right?
ham	No need lar. Jus testing e phone card. Dunno network not gd i thk. Me waiting 4 my sis 2 finish bathing so i can bathe. Dun disturb u liao u cleaning ur room.
ham	That's good. Lets thank God. Please complete the drug. Have lots of water. And have a beautiful day.
ham	Check mail.i have mailed varma and kept copy to you regarding membership.take care.insha allah.
ham	A gram usually runs like  &lt;#&gt; , a half eighth is smarter though and gets you almost a whole second gram for  &lt;#&gt;
ham	K.k..how is your sister kids?
ham	No shit, but I wasn't that surprised, so I went and spent the evening with that french guy I met in town here and we fooled around a bit but I didn't let him fuck me
ham	Fine am simply sitting.
ham	Not a lot has happened here. Feels very quiet. Beth is at her aunts and charlie is working lots. Just me and helen in at the mo. How have you been? 
ham	Busy here. Trying to finish for new year. I am looking forward to finally meeting you...
ham	I can't right this second, gotta hit people up first
ham	Ok i shall talk to him
ham	Lol alright i was thinkin that too haha
ham	I know! Grumpy old people. My mom was like you better not be lying. Then again I am always the one to play jokes...
ham	Of course ! Don't tease me ... You know I simply must see ! *grins* ... Do keep me posted my prey ... *loving smile* *devouring kiss*
ham	Are you not around or just still asleep? :V
ham	I shall book chez jules for half eight, if that's ok with you?
ham	No:-)i got rumour that you going to buy apartment in chennai:-)
ham	I cant pick the phone right now. Pls send a message
ham	Here got lots of hair dresser fr china.
ham	Mum say we wan to go then go... Then she can shun bian watch da glass exhibition... 
ham	He didn't see his shadow. We get an early spring yay
ham	Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng
ham	Have you bookedthe hut? And also your time off? How are you by the way?
ham	At 7 we will go ok na.
ham	Thats cool! I am a gentleman and will treat you with dignity and respect.
ham	I'll see if I can swing by in a bit, got some things to take care of here firsg
ham	Do you always celebrate NY's with your family ?
ham	Ok... Take ur time n enjoy ur dinner...
ham	Takin a shower now but yeah I'll leave when I'm done
ham	So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. take cr da
ham	I am 6 ft. We will be a good combination!
ham	Hiya, sorry didn't hav signal. I haven't seen or heard from and neither has, which is unusual in itself! I'll put on the case and get him to sort it out! Hugs and snogs.
ham	I am late. I will be there at
ham	God picked up a flower and dippeditinaDEW, lovingly touched itwhichturnedinto u, and the he gifted tomeandsaid,THIS FRIEND IS 4U
ham	Thank you baby! I cant wait to taste the real thing...
ham	soon you will have the real thing princess! Do i make you wet? :)
ham	I know that my friend already told that.
ham	Did you see that film:)
ham	Yes we were outside for like 2 hours. And I called my whole family to wake them up cause it started at 1 am
ham	We are at grandmas. Oh dear, u still ill? I felt Shit this morning but i think i am just hungover! Another night then. We leave on sat.
ham	A boy was late 2 home. His father: "POWER OF FRNDSHIP"
ham	How was txting and driving
ham	'Wnevr i wana fal in luv vth my books, My bed fals in luv vth me..!'' . Yen madodu, nav pretsorginta, nammanna pretsovru important alwa....!!:) Gud eveB-).
ham	sorry, no, have got few things to do. may be in pub later.
ham	No problem. Talk to you later
ham	Thanx. Yup we coming back on sun. Finish dinner going back 2 hotel now. Time flies, we're tog 4 exactly a mth today. Hope we'll haf many more mths to come...
ham	Love has one law; Make happy the person you love. In the same way friendship has one law; Never make ur friend feel alone until you are alive.... Gud night
ham	I got it before the new year cos yetunde said she wanted to surprise you with it but when i didnt see money i returned it mid january before the  &lt;#&gt; day return period ended.
ham	Okay, good, no problem, and thanx!
ham	I'm on da bus going home...
ham	Love isn't a decision, it's a feeling. If we could decide who to love, then, life would be much simpler, but then less magical
ham	Merry Christmas to you too babe, i love ya *kisses*
ham	Haha... Really oh no... How? Then will they deduct your lesson tmr?
ham	Carlos is taking his sweet time as usual so let me know when you and patty are done/want to smoke and I'll tell him to haul ass
ham	&lt;#&gt;  w jetton ave if you forgot
ham	Dnt worry...use ice pieces in a cloth pack.also take 2 tablets.
ham	Feel like trying kadeem again? :V
ham	Yetunde i'm in class can you not run water on it to make it ok. Pls now.
ham	I'm in class. Did you get my text.
ham	Ok lor. Anyway i thk we cant get tickets now cos like quite late already. U wan 2 go look 4 ur frens a not? Darren is wif them now...
ham	Yo do you know anyone  &lt;#&gt;  or otherwise able to buy liquor? Our guy flaked and right now if we don't get a hold of somebody its just 4 loko all night
ham	Greetings me, ! Consider yourself excused.
ham	I love working from home :)
ham	Ummma.will call after check in.our life will begin from qatar so pls pray very hard.
ham	K...k...yesterday i was in cbe .
ham	I dunno they close oredi not... Ü v ma fan...
ham	So anyways, you can just go to your gym or whatever, my love *smiles* I hope your ok and having a good day babe ... I miss you so much already
ham	"Hi darlin i cantdo anythingtomorrow as myparents aretaking me outfor a meal. when are u free? Katexxx"
ham	It didnt work again oh. Ok goodnight then. I.ll fix and have it ready by the time you wake up. You are very dearly missed have a good night sleep.
ham	Leaving to qatar tonite in search of an opportunity.all went fast.pls add me in ur prayers dear.Rakhesh
ham	I thought slide is enough.
ham	There are some nice pubs near here or there is Frankie n Bennys near the warner cinema?
ham	U GOIN OUT 2NITE?
ham	I don't have anybody's number, I still haven't thought up a tactful way to ask alex
ham	Well I might not come then...
ham	i am going to bed now prin
ham	A few people are at the game, I'm at the mall with iouri and kaila
ham	Ard 6 like dat lor.
ham	Hey... Thk we juz go accordin to wat we discussed yest lor, except no kb on sun... Cos there's nt much lesson to go if we attend kb on sat...
ham	K.:)you are the only girl waiting in reception ah?
ham	What's ur pin?
ham	Alright we're hooked up, where you guys at
ham	All will come alive.better correct any good looking figure there itself..
ham	Doesn't g have class early tomorrow and thus shouldn't be trying to smoke at  &lt;#&gt;
ham	I'm going 4 lunch now wif my family then aft dat i go str 2 orchard lor.
ham	Thats cool. Where should i cum? On you or in you? :)
ham	New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!
ham	Nothing, i got msg frm tht unknown no..
ham	You are right. Meanwhile how's project twins comin up
ham	Nvm... I'm going to wear my sport shoes anyway... I'm going to be late leh.
ham	Dont worry, 1 day very big lambu ji vl come..til then enjoy batchlor party:-)
ham	Gumby's has a special where a  &lt;#&gt; " cheese pizza is $2 so I know what we're doin tonight
ham	What does the dance river do?
ham	The  &lt;#&gt; g that i saw a few days ago, the guy wants sell wifi only for  &lt;#&gt;  and with 3g for  &lt;#&gt; . That's why i blanked him.
ham	Just got up. have to be out of the room very soon. …. i hadn't put the clocks back til at 8 i shouted at everyone to get up and then realised it was 7. wahay. another hour in bed.
ham	I dont knw pa, i just drink milk..
ham	Ok.ok ok..then..whats ur todays plan
ham	Short But Cute: "Be a good person, but dont try to prove it.." .Gud noon....
ham	Haha awesome, omw back now then
ham	I dont have any of your file in my bag..i was in work when you called me.i 'll tell you if i find anything in my room.
ham	Especially since i talk about boston all up in my personal statement, lol! I woulda changed that if i had realized it said nyc! It says boston now.
ham	Good afternoon, my love! How goes that day ? I hope maybe you got some leads on a job. I think of you, boytoy and send you a passionate kiss from across the sea
ham	Not able to do anything.
ham	My fri ah... Okie lor,goin 4 my drivin den go shoppin after tt...
ham	Haha, just what I was thinkin
ham	Ü all write or wat..
ham	The LAY MAN! Just to let you know you are missed and thought off. Do have a great day. And if you can send me bimbo and ugo's numbers, ill appreciate. Safe
ham	Don no da:)whats you plan?
ham	Mostly sports type..lyk footbl,crckt..
ham	"CHEERS FOR CALLIN BABE.SOZI CULDNT TALKBUT I WANNATELL U DETAILS LATER WENWECAN CHAT PROPERLY X"
ham	Umma. Did she say anything
ham	Ok.ok ok..then..whats ur todays plan
ham	I am in escape theatre now. . Going to watch KAVALAN in a few minutes
ham	Dude u knw also telugu..thts gud..k, gud nyt..
ham	I just got home babe, are you still awake ?
ham	Yes I started to send requests to make it but pain came back so I'm back in bed. Double coins at the factory too. I gotta cash in all my nitros.
ham	Nope but i'm going home now then go pump petrol lor... Like going 2 rain soon...
ham	Am on a train back from northampton so i'm afraid not! I'm staying skyving off today ho ho! Will be around wednesday though. Do you fancy the comedy club this week by the way?
ham	Hey mate. Spoke to the mag people. We‘re on.  the is deliver by the end of the month. Deliver on the 24th sept. Talk later. 
ham	Slaaaaave ! Where are you ? Must I summon you to me all the time now ? Don't you wish to come to me on your own anymore?
ham	I am joining today formally.Pls keep praying.will talk later.
ham	How? Izzit still raining?
ham	I will see in half an hour
ham	We r outside already.
ham	I cant pick the phone right now. Pls send a message
ham	Get ready to put on your excellent sub face :)
ham	Yes but I don't care cause I know its there!
ham	Spoke with uncle john today. He strongly feels that you need to sacrifice to keep me here. He's going to call you. When he does, i beg you to just listen. Dont make any promises or make it clear things are not easy. And i need you to please let us work things out. As long as i keep expecting help, my creativity will be stifled so pls just keep him happy, no promises on your part.
ham	Left dessert. U wan me 2 go suntec look 4 u?
ham	aathi..where are you dear..
ham	Its a valentine game. . . Send dis msg to all ur friends. .. If 5 answers r d same then someone really loves u. Ques- which colour suits me the best?rply me
ham	As per your request 'Maangalyam (Alaipayuthe)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune
ham	Anything lar...
ham	Were somewhere on Fredericksburg
ham	Same to u...
ham	He is there. You call and meet him
ham	Its ok, called mom instead have fun
ham	I'm stuck in da middle of da row on da right hand side of da lt... 
ham	I tagged MY friends that you seemed to count as YOUR friends.
ham	Honeybee Said: *I'm d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)
ham	K k :-):-) then watch some films.
ham	HELLOGORGEOUS, HOWS U? MY FONE WAS ON CHARGE LST NITW WEN U TEXD ME. HOPEU AD A NICE WKEND AS IM SURE U DID LOOKIN 4WARD 2 C-IN U 2MRW LUV JAZ
ham	Aaooooright are you at work?
ham	I am in hospital da. . I will return home in evening
ham	I'm gonna say no. Sorry. I would but as normal am starting to panic about time. Sorry again! Are you seeing on Tuesday?
ham	I didn't get the second half of that message
ham	I dled 3d its very imp
ham	Hey what are you doing. Y no reply pa..
ham	U really pig leh sleep so much. My dad wake me up at 10 smth 2 eat lunch today.
ham	Hhahhaahahah rofl wtf nig was leonardo in your room or something
ham	Will it help if we propose going back again tomorrow
ham	I need to come home and give you some good lovin...
ham	How's my loverboy doing ? What does he do that keeps him from coming to his Queen, hmmm ? Doesn't he ache to speak to me ? Miss me desparately ?
ham	Let there be snow. Let there be snow. This kind of weather brings ppl together so friendships can grow.
ham	I do know what u mean,  is the king of not havin credit! I'm goin2bed now. Night night sweet! Only1more sleep! 
ham	Aww that's the first time u said u missed me without asking if I missed u first. You DO love me! :)
ham	Hey check it da. I have listed da.
ham	We can go 4 e normal pilates after our intro...  
ham	Okie... Thanx...
ham	Yeah he got in at 2 and was v apologetic. n had fallen out and she was actin like spoilt child and he got caught up in that. Till 2! But we won't go there! Not doing too badly cheers. You? 
ham	Tell your friends what you plan to do on Valentines day @ &lt;URL&gt;
ham	Ugh fuck it I'm resubbing to eve
ham	I'm leaving my house now.
ham	Yo, you at jp and hungry like a mofo?
ham	Goodmorning,my grandfather expired..so am on leave today.
